frame,body_part,x,y,z,left_contact,right_contact
0,lhand,0.012286275152625127,0.189579343843402,-0.10604442243003072,1,1
1,lhand,0.011609617134320044,0.18349865743281557,-0.1094119125825454,1,1
2,lhand,0.010271292656874348,0.1810367173279393,-0.11175774661764445,1,1
3,lhand,0.008694522689208891,0.17948647233027235,-0.11234264570377088,1,1
4,lhand,0.007189172950417943,0.1769400367286802,-0.11514286630192296,1,1
5,lhand,0.0030187168913197344,0.1754146154088287,-0.11760737536956385,1,1
6,lhand,-8.124378796368209e-05,0.17450049169927215,-0.11981692743103167,1,1
7,lhand,-0.0034529799297331326,0.17485059753234386,-0.12117739190505751,1,1
8,lhand,-0.00976189195898314,0.1771916197552784,-0.12114401636849131,1,1
9,lhand,-0.015318325608351684,0.181386157203058,-0.12078572954166557,1,1
10,lhand,-0.021014515127088663,0.18811700128685876,-0.11752934161964602,1,1
11,lhand,-0.02359278929510617,0.19661953996844722,-0.11289909682622942,1,1
12,lhand,-0.02696689849611911,0.2083407846157718,-0.10564341537493811,1,1
13,lhand,-0.022933155513909703,0.22706178922924924,-0.09211502267767666,1,1
14,lhand,-0.015462888963165762,0.2507860297007511,-0.06928397228929016,1,1
15,lhand,-0.002438969005906387,0.279278694586056,-0.03292587703013327,1,1
16,lhand,0.011003873661967756,0.303979286947462,0.01782287781179305,1,1
17,lhand,0.026122708677539713,0.3173018512911726,0.080913329184895,1,1
18,lhand,0.04208911903689167,0.31691068373299136,0.13876745947068136,1,1
19,lhand,0.05888684459059851,0.30038720376520417,0.19826894972107142,1,1
20,lhand,0.0774455060708368,0.26856837391579025,0.25017998733436897,1,1
21,lhand,0.0914555957930191,0.22516745726156784,0.2962741695467893,1,1
22,lhand,0.0968304487677747,0.1816721924728254,0.3244550941615494,1,1
23,lhand,0.09507013877342138,0.1465886313545778,0.342120154084383,1,1
24,lhand,0.08897650061412427,0.12758940774261956,0.3520387210269827,1,1
25,lhand,0.07861136988814563,0.12022968554526693,0.359037434069312,1,1
26,lhand,0.06911807940044487,0.1206120791272178,0.3638826258979998,1,1
27,lhand,0.06051324171617847,0.12079847040277736,0.367220697279857,1,1
28,lhand,0.054183667135366154,0.12036578306126325,0.36926940025160715,1,1
29,lhand,0.05008342567168211,0.12025658171913825,0.36843952107992417,1,1
30,lhand,0.04652300176825119,0.11821836733212132,0.3677265814075489,1,1
31,lhand,0.04339182173271804,0.1162088592835236,0.36444902959489905,1,1
32,lhand,0.040634452900221114,0.11358091867178197,0.36133708600317505,1,1
33,lhand,0.039647215552981924,0.11157776712426543,0.3571233270243031,1,1
34,lhand,0.04000661271058914,0.11043540033172537,0.35292259662285697,1,1
35,lhand,0.04060714879379078,0.11019604670942587,0.350804024850445,1,1
36,lhand,0.03974319145408565,0.1123676641649475,0.3482638529503459,1,1
37,lhand,0.03848460901403164,0.11412836129815725,0.34609214366558017,1,1
38,lhand,0.03137724831627134,0.11836989169574363,0.3465648324264471,1,1
39,lhand,0.020992344501889214,0.12030658749670141,0.3459915448758307,1,1
40,lhand,0.007202572273124978,0.12216017322360082,0.34787125496439214,1,1
41,lhand,-0.004910515003398522,0.12108701786417336,0.34828752284182907,1,1
42,lhand,-0.016904898071259236,0.11886296040231874,0.3500647686017163,1,1
43,lhand,-0.02317798162714896,0.11791495349247642,0.3476184188348975,1,1
44,lhand,-0.026912573040203495,0.11953383403361917,0.34528229993817006,1,1
45,lhand,-0.03143680407209651,0.12308912100276843,0.33914218384408035,1,1
46,lhand,-0.03391781330355449,0.127337383016056,0.33155399971841715,1,1
47,lhand,-0.03521838705113387,0.13265188462306002,0.3231283713931394,1,1
48,lhand,-0.034343360484504704,0.13771362424907005,0.3172660848661723,1,1
49,lhand,-0.032742780773588845,0.14361910440198153,0.3117141796144768,1,1
50,lhand,-0.027848794287369024,0.1475826509325796,0.30800787635736193,1,1
