frame,body_part,x,y,z,left_contact,right_contact
0,lhand,-0.06491546283062663,0.19554440547437205,0.34904011433498566,1,1
1,lhand,-0.07713780245850653,0.19062997635299317,0.35099098081528307,1,1
2,lhand,-0.07679925154960689,0.1857222356425766,0.35327209795750075,1,1
3,lhand,-0.0782708532283836,0.17787496059071356,0.35848158188133794,1,1
4,lhand,-0.07295163419964203,0.17292707833633084,0.36261597159277026,1,1
5,lhand,-0.0691469968190299,0.16553046760590895,0.3669014026210709,1,1
6,lhand,-0.06616389168918838,0.16296850855069864,0.36927833885011696,1,1
7,lhand,-0.06317923293038392,0.15992313361904403,0.37174951658986266,1,1
8,lhand,-0.05927575609124032,0.15791081557802625,0.37469515151968724,1,1
9,lhand,-0.05486999605232216,0.1536922663641415,0.3781566717422981,1,1
10,lhand,-0.052471957355245666,0.1466527694359116,0.3828877977881251,1,1
11,lhand,-0.049464130874176074,0.1389457496908727,0.38707244243330285,1,1
12,lhand,-0.04589382746598996,0.13189565874259526,0.390729898559185,1,1
13,lhand,-0.04244788005300542,0.12763245679873342,0.39349012414348605,1,1
14,lhand,-0.03767540951902828,0.1277642226244612,0.39410261559541676,1,1
15,lhand,-0.033229099482195074,0.12980224809109484,0.393654899426253,1,1
16,lhand,-0.028028698012644335,0.13375026187291855,0.39259090577618894,1,1
17,lhand,-0.023265633595359676,0.13643178624974614,0.391580899895925,1,1
18,lhand,-0.019186345890767297,0.13904493194531692,0.3910413432086779,1,1
19,lhand,-0.0156299943755828,0.14059175041614133,0.3908555858624278,1,1
20,lhand,-0.010854801020546177,0.13998914146531125,0.3915190118250699,1,1
21,lhand,-0.006164922793546187,0.13817932674699998,0.3925318506079083,1,1
22,lhand,0.0026675875368914366,0.13498379456862006,0.3940174517761638,1,1
23,lhand,0.01462834691521117,0.13302762845465005,0.394423052947036,1,1
24,lhand,0.03094562977081821,0.12982585637069655,0.3937343330155607,1,1
25,lhand,0.046200593199916345,0.1236069104839903,0.39425918630309986,1,1
26,lhand,0.06195627592846481,0.11335959287738968,0.3957244394420343,1,1
27,lhand,0.07453302780833952,0.10031219437332933,0.3972508282783427,1,1
28,lhand,0.08454734325851813,0.08359070171606349,0.4004657720045731,1,1
29,lhand,0.09720840646049622,0.06314384174410814,0.4014512296563056,1,1
30,lhand,0.10458148825391854,0.04355456330726801,0.4023236860787869,1,1
31,lhand,0.11779213818563934,0.026948282991107884,0.3991262131814469,1,0
32,lhand,0.13540233696700607,0.012126767872906643,0.3918376295961791,1,0
33,lhand,0.15522492477754968,0.0010313212016142825,0.37948799181846427,1,0
34,lhand,0.18213033454004973,-0.010110218891700669,0.3592363396255358,1,0
35,lhand,0.20777024481291412,-0.02847424639979985,0.3314908702575522,1,0
36,lhand,0.2344064179981532,-0.05531496745279327,0.29282936364779316,1,0
37,lhand,0.2515719100607584,-0.07879530516058586,0.24352383147476386,1,1
38,lhand,0.2641284219804007,-0.09504514714927648,0.19141083324678715,1,1
39,lhand,0.2679372994446566,-0.0963661938803834,0.1441077525126675,1,1
40,lhand,0.2668410909714669,-0.08718330408076631,0.10657735146429931,1,1
41,lhand,0.26467344734052245,-0.06748101225379272,0.07913292455856302,0,1
42,lhand,0.25490208079662885,-0.044195337764233074,0.05663832236635915,0,1
43,lhand,0.24872533067532182,-0.011815146923744024,0.041631578103261305,0,1
44,lhand,0.23809536929711472,0.02961764299173969,0.033865474221602306,0,1
45,lhand,0.23142628069162557,0.06376982802563762,0.03129063449917425,0,1
46,lhand,0.2220880922806002,0.08982685936627391,0.021585904134446166,0,1
47,lhand,0.2086314720340782,0.10151217620829481,0.006782436175039212,0,1
48,lhand,0.20170217644169605,0.10380466559206539,-0.014608874855862052,0,1
49,lhand,0.19746329344824023,0.10076284648897171,-0.04162843161986668,1,0
50,lhand,0.1857009076868131,0.08922769446252216,-0.07041842158419342,1,0
51,lhand,0.1675409005280017,0.07623935218629,-0.10370060484194837,1,0
52,lhand,0.1412869337604965,0.07171375004993365,-0.12509680544120658,1,0
53,lhand,0.10178565924015928,0.07191310044715413,-0.14725994771425138,1,0
54,lhand,0.06851379130613786,0.07403013580554402,-0.1568769700505172,1,0
55,lhand,0.03449356915155881,0.08005504024353297,-0.16197537119986843,1,0
56,lhand,-0.0007098252643718481,0.09087117928917379,-0.1676224527555356,1,0
57,lhand,-0.02596930717029708,0.09840005040006874,-0.16589391414813537,1,0
58,lhand,-0.043100300464843554,0.10424951162535918,-0.164666202636518,1,0
59,lhand,-0.0531418963893398,0.11541037903861376,-0.15919450193299903,1,0
60,lhand,-0.05933337729912045,0.12686064442266073,-0.15436348256498,1,0
61,lhand,-0.05996793966520865,0.13690104146879492,-0.1472756272022933,1,0
62,lhand,-0.05452628423788584,0.1471571874215679,-0.14088480834742095,1,0
63,lhand,-0.04631611540022441,0.15595937934553744,-0.136593818193453,1,0
64,lhand,-0.03664331701723725,0.16099089742847783,-0.1332208997003002,1,0
65,lhand,-0.026347573893394396,0.1652663450018156,-0.13071045312173163,1,0
66,lhand,-0.016881038330406706,0.16593290861660362,-0.13116973509687918,1,0
67,lhand,-0.0070714772484328225,0.16623818989032885,-0.13195000276093677,1,0
68,lhand,0.001654995640480543,0.16494026150574811,-0.13298051940806743,1,0
69,lhand,0.009564457031022582,0.16600257491244844,-0.13242533815896368,1,0
70,lhand,0.016393308169569562,0.16508514173886957,-0.1328955208329826,1,0
71,lhand,0.023007943781588453,0.16563781969594485,-0.13187237945279373,1,0
72,lhand,0.0308923051001277,0.16683898999659882,-0.13057398897687575,1,0
73,lhand,0.037118746049822446,0.16598000617611552,-0.12978112990220497,1,0
74,lhand,0.04143425003988723,0.16554171563895637,-0.12909789515789208,1,0
75,lhand,0.044691793295997165,0.1645653903745044,-0.12840879785390613,1,0
76,lhand,0.04473931812830445,0.16328062206741936,-0.12830789382780472,1,0
77,lhand,0.04491427946576346,0.16139962355891382,-0.1283482032188965,1,0
78,lhand,0.04455257128374773,0.1603032521664875,-0.12818974461483856,1,0
79,lhand,0.04490439439224618,0.1581800836363736,-0.12871644177585828,1,0
80,lhand,0.04623207755315105,0.156356604231257,-0.12902251818400534,1,0
81,lhand,0.047086617793241546,0.1536376526115106,-0.12962001444722265,1,0
82,lhand,0.047982044692257156,0.1497336147162315,-0.13131968771876745,1,0
83,lhand,0.04787606964799951,0.1464298956276243,-0.1327434055040411,1,0
84,lhand,0.04701430616099568,0.14281496364014587,-0.1343669818053111,1,0
85,lhand,0.04641403563076696,0.14187867135737,-0.1354398471350412,1,0
86,lhand,0.04506349765426729,0.14145265096179238,-0.1365833412326647,1,0
87,lhand,0.04354751280012533,0.1432797283282697,-0.13632794070078125,1,0
88,lhand,0.042012550845671244,0.1450354554059058,-0.13581951178107676,1,0
89,lhand,0.039970446342749454,0.14637945109907008,-0.13528500608605173,1,0
90,lhand,0.03843728081117904,0.14917651585665592,-0.1338364971364912,1,0
91,lhand,0.03795148699946985,0.15096748669073307,-0.13305495140346296,1,0
92,lhand,0.036696542174973916,0.1522223897470328,-0.1329730302037494,1,0
93,lhand,0.036293684710528705,0.1528688124809714,-0.13292428188611655,1,0
94,lhand,0.03732061746312001,0.1530989650137788,-0.13297138406890702,1,0
95,lhand,0.03885114732207082,0.15244012598256362,-0.13337924625034953,1,0
96,lhand,0.04227002857989599,0.1520329486706087,-0.13350126338391016,1,0
97,lhand,0.045791562059599576,0.1512184242659995,-0.1338917657223354,1,0
98,lhand,0.05053449843543505,0.15050538925673687,-0.13324669647033696,1,0
99,lhand,0.05450298996306531,0.14885470467144518,-0.13381839331632467,1,0
100,lhand,0.05767907569020998,0.14759221823022534,-0.13387545122189162,1,0
101,lhand,0.060724496591533464,0.14557508365368466,-0.13487111351911435,1,0
102,lhand,0.06299379118203678,0.14363178525167725,-0.13542536710281922,1,0
103,lhand,0.06508909312108448,0.1417527761115914,-0.13597525215655853,1,0
104,lhand,0.06544830418749084,0.14007844812574685,-0.13630276016074977,1,0
105,lhand,0.06484319956871941,0.13903098317117285,-0.13697623444596024,1,0
106,lhand,0.06398250003351394,0.13739114011051012,-0.13740518923456374,1,0
107,lhand,0.06219011827003888,0.13741745176200337,-0.13751477376378465,1,0
108,lhand,0.060672637565299614,0.1374601850869558,-0.13737326842942643,1,0
109,lhand,0.05936032904640673,0.1383766479594295,-0.13688459769650613,1,0
110,lhand,0.05734816795192196,0.13920988473809748,-0.1370921677632458,1,0
111,lhand,0.055829275638590865,0.1418316411440136,-0.13662108650764485,1,0
112,lhand,0.05451407491402784,0.14405831703318425,-0.13585151548076158,1,0
