frame,body_part,x,y,z
0,lhand,0.016211671659039847,0.11447310602930927,0.17406317024187237
1,lhand,0.021264408891116256,0.11853507842457489,0.17519571822509722
2,lhand,0.024231987791104078,0.12318600456558453,0.17666159463249187
3,lhand,0.030149641294624645,0.12397204904671219,0.1756490897298782
4,lhand,0.03116498442691045,0.1274218507858137,0.17717954961087387
5,lhand,0.031739463078307495,0.1286755830805236,0.17805569548832778
6,lhand,0.028233555893677615,0.1277165942937349,0.18128666969452722
7,lhand,0.02394469072376156,0.12634726278933775,0.18401330462767326
8,lhand,0.0201551794128197,0.12388293665723692,0.18525392651848438
9,lhand,0.019660516536350495,0.12147762644606834,0.18628143422936713
10,lhand,0.020928825761288208,0.11883853594787479,0.18633193885939095
11,lhand,0.02283202880450716,0.1155912945209348,0.1835487357450617
12,lhand,0.023822884183113142,0.11214301290562051,0.181494263678427
13,lhand,0.02357013360058487,0.10966846970610557,0.17906552095912223
14,lhand,0.02294176271442536,0.10826606496899155,0.17707880947574708
15,lhand,0.021972127030347278,0.10665000689567103,0.17437454495682708
16,lhand,0.02205997880429392,0.10725409425862048,0.1722990056520669
17,lhand,0.019003740719406657,0.11231556390410252,0.1679313230510267
18,lhand,0.01918773403699577,0.11523232739410003,0.16908577727269608
19,lhand,0.01805977757893341,0.11830640875141384,0.16966050223991275
20,lhand,0.016920824687005464,0.12003913080215262,0.17142076774073578
21,lhand,0.015318906136456978,0.1225793441970922,0.17287943868161856
22,lhand,0.016373845273611763,0.12306057405843016,0.17673880397795252
23,lhand,0.021347511909309086,0.12336293601438497,0.18144023937071355
24,lhand,0.02625554906610618,0.12428151932536029,0.1841884924557476
25,lhand,0.03158563808317607,0.12600621460488667,0.18638042307873565
26,lhand,0.04162253327222978,0.12828725319188414,0.18908039065084564
27,lhand,0.05238085001922019,0.12793031237524732,0.1898171800724412
28,lhand,0.06095526535379655,0.1269377704536267,0.1900874423532854
29,lhand,0.06725642575200007,0.12226976061196959,0.1907671573303858
30,lhand,0.0692516365387033,0.11431258588918164,0.1878918884346238
31,lhand,0.06948585466735036,0.1119584740815069,0.18542067609311488
32,lhand,0.06618598827808281,0.11178478912826088,0.1796493753992555
33,lhand,0.06395379480651223,0.1116704469229474,0.17715482423424955
34,lhand,0.06318807338216739,0.11107496441316442,0.1767744056979858
35,lhand,0.05866184237985731,0.11280223785798188,0.17394633789636918
36,lhand,0.057587497848901076,0.1104543866533482,0.17581519913192706
37,lhand,0.05569305557969538,0.10854536047407057,0.17499348806400725
38,lhand,0.05107370889101253,0.10893102554872239,0.17465442564156058
39,lhand,0.04895043570167338,0.10533402822404599,0.17475276590721128
40,lhand,0.04738353485704155,0.10218985098503502,0.17249072811757774
41,lhand,0.043728728201089896,0.10332091948144922,0.1729747496604308
42,lhand,0.03812612976885032,0.10338288258591136,0.17220798851258684
43,lhand,0.029747234507444233,0.10691634411745174,0.17317716662402138
44,lhand,0.022105842002214514,0.11009191141897473,0.17530540648512757
45,lhand,0.012200740376454185,0.11133373277402903,0.1810864448684586
46,lhand,0.004919835512508569,0.11041110547913735,0.18687688863516685
47,lhand,0.000755320911772235,0.10860449438795648,0.1927161007778334
48,lhand,0.00027427721780121615,0.10794708409798114,0.19763850464288563
49,lhand,0.0011774242677800887,0.10616435212717246,0.19991410331410936
50,lhand,0.0016483288797999457,0.10761799666997675,0.20427358717036354
51,lhand,0.001204753453295777,0.10789736033370106,0.20881155890961595
52,lhand,0.002904987172841704,0.10797769989573866,0.20843331102042092
53,lhand,0.0047188199159855625,0.10675047018824903,0.20499164054782928
54,lhand,0.004253697985436706,0.10669762777579615,0.19966475220695168
55,lhand,0.00010415235497943922,0.10357272871421266,0.19119899338059165
56,lhand,-0.000764718215952336,0.09952766832617949,0.1809078507582303
57,lhand,-0.00033453646780168093,0.09931006578915672,0.17132559524897897
58,lhand,0.0009596296253323033,0.10198464575098072,0.16674021784347298
59,lhand,-0.0007092423169802083,0.10860218832610645,0.1647201125977079
60,lhand,-0.00558473420964646,0.11845055202310117,0.1696504275294321
61,lhand,-0.010918614313224717,0.12568337669858254,0.17755796948407745
62,lhand,-0.018168309834711217,0.13129730343619744,0.18843872266958125
63,lhand,-0.022859213764068173,0.1330670843268346,0.19942167170999728
64,lhand,-0.026572893516127183,0.1328571616803712,0.20812476940471258
65,lhand,-0.02818947252853477,0.12933406615214668,0.21939916821378266
66,lhand,-0.0281569325978319,0.125015580552103,0.22856022943275303
67,lhand,-0.02664026122650161,0.12028548527984918,0.2392794764725398
68,lhand,-0.02479997316434357,0.11525515782548702,0.24892528156397278
69,lhand,-0.02262538165299873,0.11022739594139096,0.256368499916125
70,lhand,-0.015325994771019792,0.10929358806970559,0.2599345251953298
71,lhand,-0.008365657412623148,0.10976476524377382,0.2622714650881396
72,lhand,-0.004293260002698519,0.11401747709243684,0.26270644414317584
73,lhand,-0.002521212701118075,0.11618863698979653,0.26216516245446075
74,lhand,-0.0018323002362026723,0.11645638870298118,0.260361047237228
75,lhand,-0.002666784609422832,0.11933541214157575,0.255118985183064
76,lhand,-0.005026945119450656,0.12220314363808545,0.24926086108334483
77,lhand,-0.006633069413385725,0.12680558227130237,0.24428365483985254
78,lhand,-0.005368439497031191,0.1270197869217702,0.23861846220606414
79,lhand,-0.002726983813715129,0.1317212599851097,0.23410440277048183
80,lhand,0.002574025008679726,0.13343722326366236,0.23201779155861396
81,lhand,0.01150188040534636,0.13721573857832206,0.2283040484753735
82,lhand,0.019765023898318704,0.1409590262494161,0.227819794317084
83,lhand,0.026617493999770557,0.1437829911876305,0.22660900054234603
84,lhand,0.029361564821201322,0.1447514487795667,0.22788537573484272
85,lhand,0.02374802105259999,0.1450279676449898,0.23220702808696264
86,lhand,0.015788424577149754,0.1413261771336252,0.23694416953037775
87,lhand,0.006295230599273699,0.13571701998300423,0.24867610210169835
88,lhand,-0.0020734692055967754,0.12508682442907226,0.2593079969522826
89,lhand,-0.0069636425801145214,0.11398665002114146,0.26975322108519073
90,lhand,-0.006265628977669753,0.11261286057781719,0.2762798254205434
91,lhand,-0.01169282254486707,0.11335506752012231,0.28113345885880486
92,lhand,-0.010619536834942135,0.11793389866158364,0.2824486135793294
93,lhand,-0.008990400744453824,0.12851720632359015,0.276136805223685
94,lhand,-0.0066899148345529996,0.1377485559297075,0.2655497629941712
95,lhand,-0.0015916857577911144,0.14787755910305167,0.2479024651017294
96,lhand,0.0051719971871034475,0.1492318954346442,0.2306937387035777
97,lhand,0.008577564056586624,0.14890280314830706,0.21731813022720886
98,lhand,0.011259982203583534,0.14919129402227996,0.20743664318310406
99,lhand,0.01431416159988775,0.1459000401231,0.20085816105294074
100,lhand,0.014974510074042786,0.14452190606541804,0.1970797760186232
101,lhand,0.013117571980568603,0.14352024520651324,0.19564349237208756
102,lhand,0.009133928546194374,0.14232377383557346,0.19462748261442972
103,lhand,0.0026287724460269824,0.14042531681314274,0.19766312296346622
104,lhand,-0.0016590150899316375,0.14105805194428872,0.19850472163259322
105,lhand,-0.005360423367716676,0.13943713405209232,0.20025140031290273
106,lhand,-0.0059668376566574905,0.1378696313563851,0.20305691797294576
107,lhand,0.0014225539279923531,0.14067776424687728,0.20742025353518323
108,lhand,0.0064895323394910855,0.1445766356630247,0.2122215916990235
109,lhand,0.01501339401367786,0.14764265173326394,0.21844964200441916
110,lhand,0.021214655925344505,0.15254864903189627,0.2209343789328987
111,lhand,0.022570442093157568,0.15409905226581577,0.2234241494999281
112,lhand,0.02615743468397281,0.15574300651917172,0.22757875610698708
113,lhand,0.03522957163000774,0.15600687449813,0.23682812922256502
114,lhand,0.04117827003691337,0.15240962435269775,0.2515377294570664
115,lhand,0.04791794933688543,0.15191576141760177,0.2621937336274923
116,lhand,0.05622478628741779,0.1525425437190187,0.27419646716615087
117,lhand,0.06656066375078681,0.1575813624136445,0.27679642730269693
118,lhand,0.08145239390807006,0.16148874874924884,0.2749695147359021
119,lhand,0.09994104941541863,0.1684842202061264,0.26808739780749985
120,lhand,0.11798635525260648,0.17132903693238005,0.2598575322216726
121,lhand,0.13404862198443526,0.1737318650483305,0.24861832647076407
122,lhand,0.14452605270977978,0.1742495710568906,0.23507843587022859
123,lhand,0.1502085088867769,0.17505151224327686,0.22149024241373885
124,lhand,0.149780728804485,0.17634796073217032,0.2117168962553732
125,lhand,0.14627228378944884,0.1783343656827271,0.2080370731359799
126,lhand,0.14118548193141572,0.17827365549506768,0.20771781958647062
127,lhand,0.13891288613951314,0.18003341265317424,0.20732415235784726
128,lhand,0.13587027374249178,0.1823250922563814,0.2133839463337548
129,lhand,0.13394817717427765,0.18284266691619472,0.22297387584077488
130,lhand,0.1273994372579142,0.18595996263446235,0.2274405040423577
131,lhand,0.11905695117170514,0.1818938022349968,0.23299834608288364
132,lhand,0.110337161743459,0.17897250055027325,0.23482272735143003
133,lhand,0.10034335540905144,0.17274818197021985,0.2344453805044065
134,lhand,0.09109408668505485,0.16868915469701146,0.22712941274518883
135,lhand,0.08078232995796383,0.16297551770390784,0.2169742899415391
136,lhand,0.07005604213929713,0.15294679102131892,0.20250761466781575
137,lhand,0.0622051473379446,0.14243225062030557,0.18950478782289698
138,lhand,0.05420227609216391,0.13070774044148795,0.18013641454644594
139,lhand,0.04499983181797579,0.1227368611931572,0.16909042490477166
140,lhand,0.03704393454610086,0.11671703448547732,0.16436312279171494
141,lhand,0.022777670692288473,0.11716262222097927,0.16483861064114946
142,lhand,0.00751944515036638,0.12435856032403933,0.17548075200240473
143,lhand,0.0018428213684582783,0.12969655719736156,0.19448153819640895
144,lhand,0.003317536195852469,0.13702833282061233,0.21743150207311385
145,lhand,0.016254522651213306,0.14419228101543946,0.23965371899134782
146,lhand,0.03151015240900215,0.14777082241248468,0.25880346923055436
147,lhand,0.04284879569267963,0.15142815110638805,0.271155716354697
148,lhand,0.05678275339991061,0.1521108698653391,0.2785219332401647
149,lhand,0.053173120079348477,0.150414589413018,0.28250971086484006
150,lhand,0.05136260547141208,0.1473406244930868,0.2789115021149032
151,lhand,0.04219735920604306,0.14168505743966955,0.27455116299798693
152,lhand,0.03693499954851885,0.13955637589604372,0.2655988578964211
153,lhand,0.03353852540909444,0.14212057595437175,0.25952355930674204
154,lhand,0.032257732338897824,0.1430083385893255,0.2578415885803576
155,lhand,0.0408264748894976,0.14919703819006752,0.2616891350010368
156,lhand,0.05047337664787822,0.15299984483271065,0.27097324661596967
157,lhand,0.06394214874804631,0.1550018426087149,0.28197459051926343
158,lhand,0.07394028788339377,0.15354376971481126,0.2925154502365714
159,lhand,0.07446719131426988,0.14828986472882322,0.30391728228877485
160,lhand,0.06999623014244208,0.14186688066030592,0.31506698466572935
161,lhand,0.057193531898812405,0.13195021214288716,0.32565831418818353
162,lhand,0.04465550777543657,0.12037846335357807,0.33443075246599946
163,lhand,0.03217544470707462,0.11098004058408317,0.33472631320713336
164,lhand,0.02046710052839873,0.10435883989990577,0.3335620071296091
165,lhand,0.0019874737585556237,0.09487635869530532,0.3209891467202006
166,lhand,-0.01322903941371346,0.08805979942481729,0.30480185748732225
167,lhand,-0.02484512364528806,0.0806436270597285,0.28198013161894264
168,lhand,-0.029410465193445326,0.07739873006383419,0.25450407882886295
169,lhand,-0.03584952838049901,0.06892971669183368,0.22793917154305476
170,lhand,-0.03181946656173017,0.06459091598360596,0.20582342914196378
171,lhand,-0.027549044082108638,0.0558777847396167,0.1987910383767997
172,lhand,-0.02216554884486346,0.04441633970827413,0.19508810552729247
173,lhand,-0.01948502098478389,0.051362220954102686,0.19554866396779497
174,lhand,-0.021077286228104505,0.04041432698249976,0.2039187305976494
175,lhand,-0.0234759079645603,0.04836909147557758,0.21181246054985425
176,lhand,-0.026147411180053454,0.05190438873397489,0.2210282254797949
177,lhand,-0.018855911934729103,0.05674371872374801,0.22977235043012087
178,lhand,-0.018680601789301452,0.06138334186693163,0.23568563157185485
179,lhand,-0.011518233325789218,0.06447898069407415,0.2406096526051939
180,lhand,-0.0011967010156432988,0.07688600759403846,0.24586787675957075
181,lhand,0.001616927870441931,0.08720526393623568,0.24906492110509784
182,lhand,0.009189664325878394,0.09674261993181091,0.25421288688542426
183,lhand,0.014387955745504027,0.10255411450511216,0.25427248750500886
184,lhand,0.010863447711773824,0.10301588127353059,0.25374430506553824
185,lhand,0.018412170563283883,0.1056108623481136,0.2560877756450216
186,lhand,0.012277268331292928,0.10128092463002694,0.25850271599977187
187,lhand,0.014419305771758406,0.1018221804013422,0.25926508379901003
188,lhand,0.012037824778829646,0.10442198057124596,0.25313717713309813
189,lhand,0.017643196944311594,0.10327404334066266,0.2488858860690659
190,lhand,0.017518620493158155,0.10759788260843149,0.2461227904104017
191,lhand,0.021430743171452046,0.11327408886827751,0.24608994440129592
