frame,body_part,x,y,z
0,lhand,0.057789614719024426,0.15943266887176233,-0.10335014408065382
1,lhand,0.05676798281030431,0.1601971855754988,-0.1045130703150396
2,lhand,0.05663459157659481,0.16007708161015305,-0.1053184542637305
3,lhand,0.058081175940201006,0.15950588941627855,-0.10529644357582349
4,lhand,0.05873290356220082,0.1582063024185901,-0.10463895100348591
5,lhand,0.05944671245203439,0.157595487413685,-0.10439044652932482
6,lhand,0.059420696475560836,0.1568873833970232,-0.1045942196029653
7,lhand,0.060032454819291814,0.15667308300977595,-0.10451685993290659
8,lhand,0.05933730084519722,0.1562613593361205,-0.10516639721493364
9,lhand,0.0584438875541796,0.15605155056954603,-0.10522218379018553
10,lhand,0.057520819876689756,0.15560914146943927,-0.10581594010065395
11,lhand,0.056408672527953854,0.15554758834479618,-0.10603466935858973
12,lhand,0.05638125792713282,0.15554297006131101,-0.10603052341312827
13,lhand,0.05609610485172798,0.15522155548294722,-0.10591094583790009
14,lhand,0.055623871553338755,0.1553364165974765,-0.10573794403361696
15,lhand,0.05545439589051381,0.1554554282349781,-0.10533383888332339
16,lhand,0.05536344646014446,0.15562016243196503,-0.10511107350662838
17,lhand,0.055423906047416156,0.1552313311118475,-0.10519187364351253
18,lhand,0.0556311534670048,0.15497591568576796,-0.10538721977222783
19,lhand,0.055875230461241265,0.15453790082573118,-0.10564678520051786
20,lhand,0.05597094545320368,0.1541783444151576,-0.10574108275316642
21,lhand,0.05691589107186615,0.15420841747483324,-0.10548847033678714
22,lhand,0.05738196488835845,0.15372343103718528,-0.10528692110053077
23,lhand,0.058406986204380056,0.152797957997534,-0.1045555691533867
24,lhand,0.060218269914435345,0.15291756263140904,-0.1030528116437769
25,lhand,0.06204294097222933,0.15305500736709135,-0.1012712150666194
26,lhand,0.06381153335921254,0.15378067668996392,-0.09905112218379387
27,lhand,0.06521981837040113,0.15376392335962716,-0.09718123748847748
28,lhand,0.06666629832959876,0.15346335420876692,-0.09514639531811497
29,lhand,0.06808895725564836,0.15289621834166733,-0.09283266097466311
30,lhand,0.06832573641562684,0.15221690075867383,-0.09131865306505813
31,lhand,0.0684159379317647,0.15040414720202372,-0.0899122441490214
32,lhand,0.06803037377614815,0.14872043130103776,-0.08860696207847764
33,lhand,0.06750476529137511,0.1463633883795738,-0.08823541341222006
34,lhand,0.06710249736359641,0.14558976110066119,-0.08665539747583699
35,lhand,0.066982500144093,0.14405990826088028,-0.08687815029581887
36,lhand,0.06640868031510237,0.1431797375258315,-0.08638721751149811
37,lhand,0.06594681184966038,0.14159151554106303,-0.08641031996396849
38,lhand,0.0650528881445799,0.1420391020803714,-0.08639282258011827
39,lhand,0.06524707989162637,0.14212939543695458,-0.0862610654295043
40,lhand,0.06403178216900275,0.14263994281069792,-0.08718441340029759
41,lhand,0.06240387663407579,0.14265225597426112,-0.08856494434763384
42,lhand,0.06228684240139532,0.14272767990624258,-0.08883049365367804
43,lhand,0.06313276025440404,0.14415642500626583,-0.0883908065868434
44,lhand,0.06596480995172374,0.14548698635157,-0.08624877914536919
45,lhand,0.06916572558241003,0.14625935815144975,-0.08542667314811367
46,lhand,0.07309915625851832,0.1475415806959951,-0.08284031554453287
47,lhand,0.07866833864437112,0.14745853347077456,-0.08046673071885921
48,lhand,0.08535415646533805,0.14811008927917324,-0.07788666148870027
49,lhand,0.09205157423209893,0.14756935635577229,-0.07532301068009835
50,lhand,0.09758518754220867,0.1461217966346278,-0.07305098596994883
51,lhand,0.10290665692261117,0.1441964288342044,-0.07158724277020526
52,lhand,0.10762954462345661,0.1408561130794175,-0.06969854861264042
53,lhand,0.11237865873031554,0.13529090244294,-0.06930206861263033
54,lhand,0.1170578347190876,0.12996274242458608,-0.0670851491761696
55,lhand,0.11973274027232256,0.12578120738485482,-0.06612581884533944
56,lhand,0.12294483745451794,0.12235265226647618,-0.06381516473074755
57,lhand,0.12562145708048075,0.12123575619731082,-0.06251946339243616
58,lhand,0.1264243718563216,0.12200729440623669,-0.061673549198410504
59,lhand,0.12608784119898078,0.12431771348848096,-0.06125104814951239
60,lhand,0.1255816715053381,0.12730952952039562,-0.061371570770722014
61,lhand,0.12491496852571807,0.1306887745269054,-0.06097120132176009
62,lhand,0.12415860283094701,0.13302528762810223,-0.061522329929691505
63,lhand,0.12257580222654257,0.13449840695559065,-0.062357020464231694
64,lhand,0.12050664244277935,0.13513073590629587,-0.0628740517307579
65,lhand,0.11858310534791933,0.1357799978707576,-0.06340815568747792
66,lhand,0.11748677614908226,0.13625979442741887,-0.06397774096987681
