frame,body_part,x,y,z,left_contact,right_contact
0,lhand,-0.003895343035169266,0.15632017518742355,-0.11107355293527735,1,1
1,lhand,-0.00449540817357965,0.15623917614931584,-0.11133788386367095,1,1
2,lhand,-0.0035427378358741726,0.1558158086513794,-0.11117266250007225,1,1
3,lhand,-0.004991415181828725,0.15636633391875573,-0.11048966561074071,1,1
4,lhand,-0.004940661041569934,0.15819522880382764,-0.10999302752733814,1,1
5,lhand,-0.005640640889014795,0.15814350337010263,-0.11050287905358072,1,1
6,lhand,-0.004866764978785652,0.15902334530855508,-0.11017639461383946,1,1
7,lhand,-0.0033042812666666463,0.15972217138286288,-0.1097215628342453,1,1
8,lhand,-0.00023755182165046546,0.1603938411793583,-0.10928856623053193,1,1
9,lhand,0.0017453294455346477,0.16090796839616123,-0.10874193533281845,1,1
10,lhand,0.003891468518542579,0.16078497895855826,-0.10819442358806144,1,1
11,lhand,0.006193178267033306,0.16073328116423224,-0.10768670913873592,1,1
12,lhand,0.006217783515159628,0.16013201751451978,-0.10742646487738863,1,1
13,lhand,0.006896121231195901,0.15979583021851984,-0.10728382614859774,1,1
14,lhand,0.0059775256311948785,0.158962853862158,-0.10744513612577525,1,1
15,lhand,0.004974982881149573,0.15790011344746505,-0.10781517898183753,1,1
16,lhand,0.004197665700074037,0.15699422383884962,-0.10805860150064808,1,1
17,lhand,0.003219007239608357,0.15623582368774996,-0.10835578817222898,1,1
18,lhand,0.0029609048875531147,0.15564196895968407,-0.10877266752613642,1,1
19,lhand,0.0028469988273516766,0.15470799508413358,-0.10928723037104579,1,1
20,lhand,0.002703990563924237,0.15440282478507625,-0.10965556634006854,1,1
21,lhand,0.002656028097931022,0.15386816827326688,-0.11006599714569497,1,1
22,lhand,0.002983323356091902,0.15370272726490744,-0.1105010911496715,1,1
23,lhand,0.0030306861291675355,0.1532969229493597,-0.11136640175429534,1,1
24,lhand,0.0036699823233636505,0.1529974483823911,-0.1118725585473025,1,1
25,lhand,0.0036051547139054965,0.1523964897892159,-0.11284980742000755,1,1
26,lhand,0.003944360430199315,0.1515313932102128,-0.11378617721293467,1,1
27,lhand,0.0028562899529622973,0.1500916041161327,-0.11484991663355976,1,1
28,lhand,0.003425692885806894,0.14869811295790766,-0.11590940305567038,1,1
29,lhand,0.0026673464154405163,0.1470454927670574,-0.11707079969325951,1,1
30,lhand,0.003095664146126817,0.14546220739382898,-0.11776244481303698,1,1
31,lhand,0.003660200644473352,0.1447309071021092,-0.11856704549340767,1,1
32,lhand,0.004353592950715322,0.14367544491739984,-0.1190789218466033,1,1
33,lhand,0.005723175723381262,0.142960043790167,-0.11945029151103657,1,1
34,lhand,0.006367665954090378,0.14316798709643444,-0.11945708635648179,1,1
35,lhand,0.007843831536919185,0.14424839613570356,-0.11878949615509828,1,1
36,lhand,0.008919624247685283,0.14676134823133613,-0.11765698634248398,1,1
37,lhand,0.009761298262252714,0.1492742027994494,-0.1162849333846695,1,1
38,lhand,0.009236014812189726,0.15186248414634862,-0.11469270820783556,1,1
39,lhand,0.008213458147942693,0.1527465336718848,-0.11443050385016001,1,1
40,lhand,0.005549937101634539,0.15313509226062846,-0.11349136047501715,1,1
41,lhand,0.003509747572782093,0.1539012425068962,-0.11321381205575444,1,1
42,lhand,0.0022513226403850853,0.15331260898040594,-0.1137944093757311,1,1
43,lhand,-6.241284137402381e-05,0.15322076862495682,-0.11405950595613613,1,1
44,lhand,-6.980654342995246e-05,0.15233761067988352,-0.11479285328762406,1,1
45,lhand,-0.0018106713084100542,0.1519948511773367,-0.11536967745972074,1,1
46,lhand,-0.0004387275760581247,0.15242693610372185,-0.11587121395239047,1,1
47,lhand,-0.0007189259571547327,0.15344290542722738,-0.11696877659269703,1,0
48,lhand,0.0007723450317168035,0.15511848040151877,-0.11622693357612106,1,0
49,lhand,0.0029481091437236068,0.15440048322591052,-0.11726470280437058,1,0
