frame,body_part,x,y,z
59,lhand,0.0778170690845626,0.16495428391079664,0.0140713242143332
60,lhand,0.08727926467942115,0.15969148432121105,0.03562626213048058
61,lhand,0.09663620278227869,0.15139451486585345,0.057963720888157835
62,lhand,0.10266144779468064,0.1428604955389275,0.08279509025942883
63,lhand,0.1084542423417966,0.13336039800705662,0.10672961599027167
64,lhand,0.11076807068520857,0.12614500394412123,0.12847414375241928
65,lhand,0.11299423021677807,0.11921749257500737,0.14651653544344104
66,lhand,0.11345489214060578,0.11369961905483175,0.16139066270028884
67,lhand,0.1157804634704716,0.10981378598030209,0.17384169911292685
68,lhand,0.11728109426797506,0.10617728495319556,0.183940157943986
69,lhand,0.11916667680102219,0.10288418723501255,0.19157632147226214
70,lhand,0.12025813069641092,0.10048098750917417,0.19769504343209554
71,lhand,0.1209258025288677,0.09807192581500945,0.2023015669023719
72,lhand,0.11979544057672462,0.09911948235065554,0.2076878646679609
73,lhand,0.11752044759847805,0.10699502313127073,0.21216197268616524
74,lhand,0.11659599351385727,0.12243546608006894,0.21524568809180528
75,lhand,0.11020458032810461,0.14441535983484327,0.2150585354781529
76,lhand,0.1037922751467017,0.16994765095094697,0.20713269117027264
77,lhand,0.09773577244351464,0.19139889915620212,0.1984326298854607
78,lhand,0.0916270012610761,0.20741495086851225,0.19096361836954873
79,lhand,0.08819509710991161,0.2181610580385605,0.18239329864292397
80,lhand,0.08544454336018692,0.22530563507134324,0.1784670001740985
81,lhand,0.08272352802463688,0.2306104770741234,0.17412926229399064
82,lhand,0.08007152271340696,0.23405806670985313,0.17294279369890753
83,lhand,0.07686302227956321,0.23741232567085743,0.17129598770403148
84,lhand,0.07291370431510616,0.23787273890085653,0.17177227798240996
85,lhand,0.07559885143575643,0.23382208571104413,0.17331768554207788
86,lhand,0.08043137134439196,0.2229035590995112,0.18158304568487527
87,lhand,0.0907877995782316,0.20518942363549383,0.19119140030222287
88,lhand,0.10142058154723475,0.1773547829020986,0.20221356990279454
89,lhand,0.11047544593345843,0.1479325006577962,0.21283434935997886
90,lhand,0.11739517796099386,0.12109384613872762,0.21813822459566234
91,lhand,0.12115376111828785,0.10455933249729593,0.2202506978809619
92,lhand,0.12341145869232464,0.09439756968300322,0.22175582347087486
93,lhand,0.12511236048516627,0.08912972680564311,0.223151835448611
94,lhand,0.12577599178211196,0.08891930393954758,0.2234413535800663
95,lhand,0.1272455373511921,0.0896739714929055,0.22463411120254345
96,lhand,0.12732439848648666,0.09653450757277376,0.2269497035913286
97,lhand,0.12506309504519955,0.11000297523997621,0.22898165577180057
98,lhand,0.12361832382865645,0.13178100629189593,0.2261406291285542
99,lhand,0.11783873540296537,0.15576967604397945,0.21771986802351187
100,lhand,0.11196034701353394,0.18064965386132104,0.20271118060355808
101,lhand,0.10584290457890952,0.19591441989584069,0.19112270335300946
102,lhand,0.10149195995507873,0.20207737623759342,0.1868119271560488
103,lhand,0.09954331277779278,0.20121789945662086,0.1878051771099718
104,lhand,0.09710107474827295,0.19423104316441875,0.19544936528086354
105,lhand,0.09366750134410999,0.18335656576306353,0.20194093832578502
106,lhand,0.09176377463300187,0.17125518913405324,0.2050401463033874
107,lhand,0.09004338634466152,0.15995322490385858,0.20690087530062812
108,lhand,0.08967285175835317,0.15138659466929247,0.20677764021993472
109,lhand,0.09365146684699002,0.1425365352417508,0.20378603962865477
110,lhand,0.09623981361394818,0.1341992381896659,0.19803232124362247
111,lhand,0.10005606053673924,0.12623901277014854,0.1920168885847267
112,lhand,0.1011330999549409,0.11812647346653235,0.18578943182073965
113,lhand,0.10257127970015548,0.11097096223639508,0.18079991490338704
114,lhand,0.10285966507660435,0.10596931540334797,0.17687045117692934
115,lhand,0.10196705411338987,0.10208623140702651,0.17338342820405217
116,lhand,0.10219453547130097,0.09954602310589077,0.16988676352434628
117,lhand,0.10326764871003755,0.09744424449902775,0.16642782960198102
118,lhand,0.10424611043150028,0.09710340916462991,0.16164137166196557
119,lhand,0.10431094781780857,0.09657327186338928,0.15557989473862485
120,lhand,0.10467918580467904,0.0971486808572255,0.1499192929668291
121,lhand,0.10349493277900862,0.0992112339611647,0.14267719755487657
122,lhand,0.1020315278258053,0.10258613839479029,0.13350255952948076
123,lhand,0.09820803574400525,0.10655118167075514,0.12269459343266334
124,lhand,0.09509032152849872,0.10885900582116297,0.10788957215731573
125,lhand,0.09276123914942944,0.11117569120710186,0.09222911434369493
126,lhand,0.09168236329110012,0.11290803622570773,0.07569967806481354
127,lhand,0.0907808372523023,0.11612438556739893,0.05927047300536353
128,lhand,0.08853676718704492,0.12023585576906966,0.04516830501464866
129,lhand,0.08550079157254749,0.1260167601975105,0.03302889608220219
130,lhand,0.08280726951378775,0.13186143390023267,0.02380869389372037
131,lhand,0.07880130540157088,0.1383848063274997,0.013471286952649805
132,lhand,0.07450323180762476,0.14319946022970276,0.0044551585210021935
133,lhand,0.07015241465029318,0.14685317097473824,-0.0028269884090811326
134,lhand,0.06693995869043287,0.1494094854833381,-0.009834749523325526
135,lhand,0.0645456252946484,0.15114126141997997,-0.015293580659729786
136,lhand,0.06331775317131841,0.1523781372341371,-0.020391866033206987
137,lhand,0.06206914726776599,0.1530326972651865,-0.02485051404930983
138,lhand,0.062152927708674116,0.15271638675330756,-0.028342540678455527
139,lhand,0.060752138061299824,0.15394533395397791,-0.031492357870963245
140,lhand,0.05953016851424549,0.15511274240206047,-0.034144324874753565
141,lhand,0.05793080263788869,0.1565565651011032,-0.0374053904611948
142,lhand,0.055955718131029966,0.15814368654064606,-0.03936001077924889
143,lhand,0.05436216655887831,0.15971965593584547,-0.04111954922657898
144,lhand,0.05231903476410786,0.1609304970466977,-0.042645767418568986
145,lhand,0.049893057821519184,0.16211971129560132,-0.043867450982511574
146,lhand,0.047374500025915076,0.16264382067076527,-0.04584126681399815
147,lhand,0.04532773187862425,0.16309265118715613,-0.047526779903718605
148,lhand,0.043760425424747326,0.1635975743458417,-0.04909029282903628
149,lhand,0.042131240258770644,0.16412851937119843,-0.05029738294494669
150,lhand,0.040971463452453234,0.1644485779071723,-0.051344918475580426
151,lhand,0.04001478790818704,0.16443768145315674,-0.052353914837472176
152,lhand,0.039960050208676295,0.1645304253659951,-0.052788558937174976
153,lhand,0.040147834638794566,0.1644913932127819,-0.053192059053908766
154,lhand,0.04086237183796622,0.16407503668625542,-0.05350137744370419
155,lhand,0.04159796936504925,0.16353640187412913,-0.05373045011430361
156,lhand,0.0417784350044038,0.16271350460006176,-0.05418593310668089
157,lhand,0.04150182794909738,0.16202813853757858,-0.05476968154657484
158,lhand,0.04142875652407246,0.16165336249593731,-0.05515667032397999
159,lhand,0.04068229683834112,0.16151624101319997,-0.05553521848903298
160,lhand,0.0398287356960761,0.1616952551890699,-0.05585510938438912
161,lhand,0.03926089573804897,0.16219856369810393,-0.05591704776079806
162,lhand,0.038302917950899726,0.1629066556722882,-0.056011099477720885
163,lhand,0.03704112983036456,0.16348549360571898,-0.05625053242624617
164,lhand,0.035804650812734054,0.16404787125163242,-0.05646433725110679
165,lhand,0.03509541655406392,0.1643798506507376,-0.056418965722162845
166,lhand,0.03501383888395316,0.16465384128168403,-0.05600407703233845
167,lhand,0.03523933461894615,0.16444401308706327,-0.05468541101153729
168,lhand,0.036241398709039474,0.16597733170160642,-0.05353398033267941
169,lhand,0.036232812409395354,0.1638910714879963,-0.05640228704419668
170,lhand,0.036400960184098816,0.1648698684765859,-0.05364938092740702
171,lhand,0.04019226803299425,0.16591082952792832,-0.053921350940968046
0,lforearm,-0.025045113115295545,0.13924048934594585,0.027048238086155738
1,lforearm,-0.024492498790696614,0.13694267213210348,0.02668175539528786
2,lforearm,-0.02356985081383129,0.13632587207262092,0.026398517551724357
3,lforearm,-0.024265733933333096,0.1352892297874079,0.026838638787100078
4,lforearm,-0.02405428333394137,0.13480061229927934,0.027592176408849325
5,lforearm,-0.024618399930168813,0.1343451776382056,0.027414847233888304
6,lforearm,-0.025396424707737633,0.13423375425931416,0.02705957606012782
7,lforearm,-0.025350279415962018,0.13468333234855268,0.026981580020101564
8,lforearm,-0.024465756630093007,0.13513291206651185,0.027183949423495696
9,lforearm,-0.023939792199170827,0.13540397630383197,0.026828743926589974
10,lforearm,-0.02376922630103462,0.1354815605484208,0.026923442588815377
11,lforearm,-0.02376907356555198,0.1352383109807111,0.026658997056640182
12,lforearm,-0.023860702214027918,0.1349461970309681,0.02611664086966066
13,lforearm,-0.023468064330865478,0.13412976125262105,0.025600856694256283
14,lforearm,-0.022752421241822002,0.1333350936444767,0.024990068851122982
15,lforearm,-0.02270250182858847,0.1324241740466991,0.024728512487759702
16,lforearm,-0.02268402131971469,0.1317680003144826,0.02440852717396437
17,lforearm,-0.022960772805734213,0.13139486701481617,0.024575295577840828
18,lforearm,-0.023132844140231597,0.13117940625929692,0.02449317882935932
19,lforearm,-0.023440447621938712,0.1312155973432652,0.024977146549583273
20,lforearm,-0.02366579326875462,0.13148174816190328,0.025230353569718034
21,lforearm,-0.023750683855952186,0.13170866241313692,0.025529747827445923
22,lforearm,-0.023767445777035025,0.13211368954343672,0.026132814862300957
23,lforearm,-0.024150246016030035,0.13247513626505036,0.026546946028727425
24,lforearm,-0.024415640223057988,0.13269540380571518,0.026715154351698953
25,lforearm,-0.0246753329086484,0.1331063911408124,0.027116866989182392
26,lforearm,-0.024469752077948242,0.13369071219684994,0.027488470151404945
27,lforearm,-0.024538090282971284,0.1341753394369548,0.0274785505683999
28,lforearm,-0.024243090164846895,0.13477558388661465,0.027539584391887362
29,lforearm,-0.024305662828113063,0.13527261187945325,0.027602563712644954
30,lforearm,-0.024173360877801538,0.1356146112192846,0.027821208595448288
31,lforearm,-0.024313305459275264,0.1360899139858205,0.028491878573918786
32,lforearm,-0.024890663076763034,0.13613613009694744,0.028795017009456386
33,lforearm,-0.025631394022474364,0.1359526374086919,0.02866884250944722
34,lforearm,-0.026800051662950804,0.13549334974843377,0.028988933203235326
35,lforearm,-0.028037178284962452,0.13505143465099423,0.0292056718490752
36,lforearm,-0.02927142114794638,0.13459001776123947,0.02989145165827016
37,lforearm,-0.030162897270017145,0.13408998973564334,0.030463192256165172
38,lforearm,-0.03145243637536993,0.13379117751688915,0.03113615772181412
39,lforearm,-0.031955931709185245,0.13336785152074423,0.031531124355102164
40,lforearm,-0.032225514960830245,0.13356188232034377,0.032277443194703714
41,lforearm,-0.032426026167809575,0.13376090621204648,0.033244224451661794
42,lforearm,-0.032411984919172715,0.1338742827491352,0.033264459815972536
43,lforearm,-0.03213372153782771,0.1336936323418482,0.03308260480195517
44,lforearm,-0.031443827842762576,0.1338213864741053,0.03316056419594189
45,lforearm,-0.03055458355822521,0.13387231978317837,0.03319595543006312
46,lforearm,-0.029686316697249214,0.13397110396753215,0.03325502639448591
47,lforearm,-0.02902288060378555,0.13384408517393073,0.03302513474123302
48,lforearm,-0.028521644995991566,0.13345311261546072,0.03287572986034347
49,lforearm,-0.028385313039200395,0.13309327954703548,0.03258820835114573
50,lforearm,-0.027874082139757957,0.13265235959583233,0.03228253811206051
51,lforearm,-0.027869677675344352,0.13251950135991597,0.03160868019795886
52,lforearm,-0.027949064530130588,0.13239200718577904,0.030894861338630647
53,lforearm,-0.02738294600386701,0.1325428672909068,0.030480357350639545
54,lforearm,-0.027456971273063076,0.13317903364500705,0.031047252143547033
55,lforearm,-0.026650443159850733,0.13432918336148647,0.031359492213599474
56,lforearm,-0.027817478228641883,0.13544564593065725,0.031991975581833046
57,lforearm,-0.026679034900100766,0.13778938527773754,0.03267085844197322
58,lforearm,-0.025138265520927718,0.1413883301500988,0.035127456485543856
59,lforearm,-0.019803577686609394,0.14629145507642624,0.03842757912136684
60,lforearm,-0.014435873511136968,0.1520967869860661,0.04385221872244853
61,lforearm,-0.005138405686807775,0.15765529266901673,0.04935864404098558
62,lforearm,0.005423393276083059,0.16146379830436497,0.056910775911996864
63,lforearm,0.01993762358377482,0.1635442969436403,0.06519570491743665
64,lforearm,0.03249149791497935,0.16485365224480836,0.07512863060637427
65,lforearm,0.04458691581997492,0.16478814664872105,0.08556509962714827
66,lforearm,0.05319880958497563,0.16422178311603125,0.09590758478186678
67,lforearm,0.06113051258213212,0.16270046049701167,0.10537491978736017
68,lforearm,0.06707784955842713,0.16103237333792347,0.11364169251124194
69,lforearm,0.07191196567317698,0.1592772688091629,0.12045571640955982
70,lforearm,0.07476725842975412,0.1577566090866382,0.12613098260668015
71,lforearm,0.07741917943410517,0.15605451728532307,0.1300761161803985
72,lforearm,0.07719747045162874,0.15591023792866832,0.13398881358298267
73,lforearm,0.07370146549224114,0.15823737558994524,0.13518505038296605
74,lforearm,0.06898047590430098,0.1613352507783507,0.1334477839487835
75,lforearm,0.05964174582621675,0.16583991457731567,0.12871210231821212
76,lforearm,0.05025853281811726,0.1695026605699818,0.11992451789264984
77,lforearm,0.04395165806420733,0.171605282888682,0.1136576030175223
78,lforearm,0.03805955235709857,0.17283732370992666,0.11092463741809519
79,lforearm,0.033572977226685397,0.17338533621941976,0.10834683077333439
80,lforearm,0.03108793383362832,0.17348660242082165,0.1089582272834093
81,lforearm,0.02896448722880265,0.17354029869389487,0.1083699897742974
82,lforearm,0.02875058373798743,0.17339099993548102,0.1084680639103843
83,lforearm,0.029164350982607338,0.17374467057455098,0.10693304660124876
84,lforearm,0.029015429523167623,0.17365648529251082,0.10528520511415076
85,lforearm,0.0316903662355272,0.17342267837029424,0.10335141299176323
86,lforearm,0.03450179084917642,0.17308840772927991,0.10490026262266768
87,lforearm,0.04032505153366011,0.17173813290572526,0.10869386920069704
88,lforearm,0.04702300199315771,0.16987381851008126,0.1158639146559261
89,lforearm,0.05631664625398503,0.1660264446719187,0.12791817429695154
90,lforearm,0.06734667290619362,0.16089239132726624,0.13824738016066074
91,lforearm,0.07500175574378455,0.15576534935329292,0.14462489383939808
92,lforearm,0.08020037494843311,0.1525802484717124,0.1495138282190604
93,lforearm,0.08283541904756644,0.1502238209792091,0.15278496639433636
94,lforearm,0.08233561406090001,0.15036148132557142,0.15409350772926864
95,lforearm,0.08163400496021407,0.15084137272958836,0.15644714597627674
96,lforearm,0.07815708835127318,0.15241642676061168,0.1567278345628154
97,lforearm,0.07372221520352851,0.15557356817352047,0.1530951622759267
98,lforearm,0.06998153891556493,0.15888735366129797,0.1433175510810133
99,lforearm,0.06556597544127063,0.1615857813950585,0.12994138535969402
100,lforearm,0.0624969900640434,0.16351664988974052,0.11478414567013634
101,lforearm,0.05904230594530471,0.16515191485207364,0.10547987737660099
102,lforearm,0.05556756414622875,0.16628001492740738,0.10266430847851299
103,lforearm,0.053520936790462444,0.16732967662021475,0.10292377857530219
104,lforearm,0.05158593594837922,0.16888443215083804,0.10737414491885436
105,lforearm,0.04800476711826357,0.17039645172159323,0.11128628147075553
106,lforearm,0.04573496364284163,0.17162167553750207,0.11364793112875486
107,lforearm,0.04396084843063645,0.17231355388346356,0.11637490627416278
108,lforearm,0.04338673847926797,0.1725818370923936,0.11801006246556377
109,lforearm,0.04461256635256986,0.1720642778802776,0.11896492530101872
110,lforearm,0.0454865519404308,0.171860702124848,0.11755217728580852
111,lforearm,0.0475176037408602,0.17062110195062455,0.11624572990441888
112,lforearm,0.04996890603182555,0.1699232633234243,0.11388223402257129
113,lforearm,0.05308480259560433,0.1682627615026837,0.1119518287973077
114,lforearm,0.05539468373514916,0.16715430666676873,0.10997645991119362
115,lforearm,0.056370384897594265,0.1660602048660701,0.10781213724921226
116,lforearm,0.057237316002272325,0.1650818466484587,0.10542566187958347
117,lforearm,0.05805631235490993,0.16423850392042966,0.103453387860408
118,lforearm,0.05701233981167636,0.16428155548169338,0.10058900565401865
119,lforearm,0.054866636031087754,0.16477673882137844,0.09748625437862052
120,lforearm,0.05181441781066734,0.1650151065173514,0.09450461918161984
121,lforearm,0.04674993756078718,0.16545245609422854,0.08916615351418382
122,lforearm,0.04009555491858857,0.16525190176308713,0.08146156360795041
123,lforearm,0.030925299996148722,0.16450067185335276,0.07183974736767917
124,lforearm,0.021233751968073318,0.16195665672043918,0.061015574750339946
125,lforearm,0.011555297947849687,0.159023235759551,0.05238529485971173
126,lforearm,0.0037576207319050233,0.15565646619369294,0.04548156814643915
127,lforearm,-0.002827351966467894,0.15372274061972097,0.042089321150376405
128,lforearm,-0.008530539651950438,0.15237704717685685,0.04114361656242037
129,lforearm,-0.01320626098280298,0.1518598293866617,0.04079905729676686
130,lforearm,-0.01615189911561788,0.15110801684405034,0.04135777811716276
131,lforearm,-0.019049778668089427,0.1501269470542484,0.0410140925923765
132,lforearm,-0.021254334907884476,0.14836986425169318,0.04016331632402602
133,lforearm,-0.022863992181597764,0.14674018394167737,0.03982580304891195
134,lforearm,-0.023119267811297188,0.14554640501963806,0.03859798287554342
135,lforearm,-0.022702278393558165,0.14458413721570954,0.03777361632116569
136,lforearm,-0.02153957753566483,0.1436173745880956,0.03612185120919681
137,lforearm,-0.020709364181791222,0.14271345947297182,0.03441628388124206
138,lforearm,-0.019309252707135086,0.14162010632008795,0.03258454300836314
139,lforearm,-0.018950422165009913,0.14094682388612115,0.03135557263207647
140,lforearm,-0.018824266261721293,0.14001052138530853,0.029916779439709412
141,lforearm,-0.018658547545938046,0.13892327557934744,0.028126734101124123
142,lforearm,-0.018953784499328784,0.13811355564179872,0.027413357046267253
143,lforearm,-0.018876650372397843,0.13761975911015678,0.026843612409579873
144,lforearm,-0.01933373586160181,0.13692928768891294,0.026355260821277524
145,lforearm,-0.02014805029614746,0.1362169203889751,0.026094034292538634
146,lforearm,-0.020768091193901547,0.13550438424168113,0.02551250851276489
147,lforearm,-0.020897367591767444,0.13489875471240773,0.025210108335329537
148,lforearm,-0.02080098278194172,0.134581134716017,0.024809554800302627
149,lforearm,-0.02083240565738964,0.13422884885414577,0.02462196478119054
150,lforearm,-0.02092739431492604,0.1338201777109787,0.024165031058977438
151,lforearm,-0.02099230838982801,0.13345719947742618,0.02373589417774183
152,lforearm,-0.02071427237529998,0.13316238808443867,0.023408532733294393
153,lforearm,-0.020383941168717643,0.13290370375862023,0.023027636137189708
154,lforearm,-0.01981798680923458,0.13278720307892478,0.022723869274776293
155,lforearm,-0.01941442931415747,0.13263526761025268,0.02238742835268434
156,lforearm,-0.01931325636050457,0.13205007108679898,0.021964465816413703
157,lforearm,-0.019555368132232555,0.1315670667570132,0.021489504079942476
158,lforearm,-0.019407706732158008,0.13120725782884235,0.02128469466531409
159,lforearm,-0.019763162806509027,0.1306752564479844,0.021057884172691
160,lforearm,-0.020108493233584608,0.13026885350179926,0.020899238246107274
161,lforearm,-0.020199416942687412,0.13002705899432562,0.020899516106085092
162,lforearm,-0.020620406735967465,0.12979806782006983,0.020821091816462245
163,lforearm,-0.021027449174200574,0.12947768059795625,0.020839211831556487
164,lforearm,-0.021656630531650116,0.12933661613879474,0.020766775306394647
165,lforearm,-0.021969430403392505,0.1290334714581184,0.020818083545787833
166,lforearm,-0.02198969518311946,0.12885010916584597,0.021067355744727345
167,lforearm,-0.02261917287755956,0.1290544567068101,0.021938946504786644
168,lforearm,-0.022054792918187457,0.12994399379358393,0.022455950101794214
169,lforearm,-0.022468634602700262,0.1293252688381737,0.019956508146315638
170,lforearm,-0.02314446114095389,0.12957144763284817,0.02171430297988272
171,lforearm,-0.020579507395501257,0.1298164248187039,0.02007396706289713
0,lshoulder,0.0,0.0,0.1
1,lshoulder,0.0,0.0,0.1
2,lshoulder,0.0,0.0,0.1
3,lshoulder,0.0,0.0,0.1
4,lshoulder,0.0,0.0,0.1
5,lshoulder,0.0,0.0,0.1
6,lshoulder,0.0,0.0,0.1
7,lshoulder,0.0,0.0,0.1
8,lshoulder,0.0,0.0,0.1
9,lshoulder,0.0,0.0,0.1
10,lshoulder,0.0,0.0,0.1
11,lshoulder,0.0,0.0,0.1
12,lshoulder,0.0,0.0,0.1
13,lshoulder,0.0,0.0,0.1
14,lshoulder,0.0,0.0,0.1
15,lshoulder,0.0,0.0,0.1
16,lshoulder,0.0,0.0,0.1
17,lshoulder,0.0,0.0,0.1
18,lshoulder,0.0,0.0,0.1
19,lshoulder,0.0,0.0,0.1
20,lshoulder,0.0,0.0,0.1
21,lshoulder,0.0,0.0,0.1
22,lshoulder,0.0,0.0,0.1
23,lshoulder,0.0,0.0,0.1
24,lshoulder,0.0,0.0,0.1
25,lshoulder,0.0,0.0,0.1
26,lshoulder,0.0,0.0,0.1
27,lshoulder,0.0,0.0,0.1
28,lshoulder,0.0,0.0,0.1
29,lshoulder,0.0,0.0,0.1
30,lshoulder,0.0,0.0,0.1
31,lshoulder,0.0,0.0,0.1
32,lshoulder,0.0,0.0,0.1
33,lshoulder,0.0,0.0,0.1
34,lshoulder,0.0,0.0,0.1
35,lshoulder,0.0,0.0,0.1
36,lshoulder,0.0,0.0,0.1
37,lshoulder,0.0,0.0,0.1
38,lshoulder,0.0,0.0,0.1
39,lshoulder,0.0,0.0,0.1
40,lshoulder,0.0,0.0,0.1
41,lshoulder,0.0,0.0,0.1
42,lshoulder,0.0,0.0,0.1
43,lshoulder,0.0,0.0,0.1
44,lshoulder,0.0,0.0,0.1
45,lshoulder,0.0,0.0,0.1
46,lshoulder,0.0,0.0,0.1
47,lshoulder,0.0,0.0,0.1
48,lshoulder,0.0,0.0,0.1
49,lshoulder,0.0,0.0,0.1
50,lshoulder,0.0,0.0,0.1
51,lshoulder,0.0,0.0,0.1
52,lshoulder,0.0,0.0,0.1
53,lshoulder,0.0,0.0,0.1
54,lshoulder,0.0,0.0,0.1
55,lshoulder,0.0,0.0,0.1
56,lshoulder,0.0,0.0,0.1
57,lshoulder,0.0,0.0,0.1
58,lshoulder,0.0,0.0,0.1
59,lshoulder,0.0,0.0,0.1
60,lshoulder,0.0,0.0,0.1
61,lshoulder,0.0,0.0,0.1
62,lshoulder,0.0,0.0,0.1
63,lshoulder,0.0,0.0,0.1
64,lshoulder,0.0,0.0,0.1
65,lshoulder,0.0,0.0,0.1
66,lshoulder,0.0,0.0,0.1
67,lshoulder,0.0,0.0,0.1
68,lshoulder,0.0,0.0,0.1
69,lshoulder,0.0,0.0,0.1
70,lshoulder,0.0,0.0,0.1
71,lshoulder,0.0,0.0,0.1
72,lshoulder,0.0,0.0,0.1
73,lshoulder,0.0,0.0,0.1
74,lshoulder,0.0,0.0,0.1
75,lshoulder,0.0,0.0,0.1
76,lshoulder,0.0,0.0,0.1
77,lshoulder,0.0,0.0,0.1
78,lshoulder,0.0,0.0,0.1
79,lshoulder,0.0,0.0,0.1
80,lshoulder,0.0,0.0,0.1
81,lshoulder,0.0,0.0,0.1
82,lshoulder,0.0,0.0,0.1
83,lshoulder,0.0,0.0,0.1
84,lshoulder,0.0,0.0,0.1
85,lshoulder,0.0,0.0,0.1
86,lshoulder,0.0,0.0,0.1
87,lshoulder,0.0,0.0,0.1
88,lshoulder,0.0,0.0,0.1
89,lshoulder,0.0,0.0,0.1
90,lshoulder,0.0,0.0,0.1
91,lshoulder,0.0,0.0,0.1
92,lshoulder,0.0,0.0,0.1
93,lshoulder,0.0,0.0,0.1
94,lshoulder,0.0,0.0,0.1
95,lshoulder,0.0,0.0,0.1
96,lshoulder,0.0,0.0,0.1
97,lshoulder,0.0,0.0,0.1
98,lshoulder,0.0,0.0,0.1
99,lshoulder,0.0,0.0,0.1
100,lshoulder,0.0,0.0,0.1
101,lshoulder,0.0,0.0,0.1
102,lshoulder,0.0,0.0,0.1
103,lshoulder,0.0,0.0,0.1
104,lshoulder,0.0,0.0,0.1
105,lshoulder,0.0,0.0,0.1
106,lshoulder,0.0,0.0,0.1
107,lshoulder,0.0,0.0,0.1
108,lshoulder,0.0,0.0,0.1
109,lshoulder,0.0,0.0,0.1
110,lshoulder,0.0,0.0,0.1
111,lshoulder,0.0,0.0,0.1
